time_iso,time_unix,electric_powerDemand,gnss_altitude,gnss_course,gnss_latitude,gnss_longitude,itcs_busRoute,itcs_numberOfPassengers,itcs_stopName,odometry_articulationAngle,odometry_steeringAngle,odometry_vehicleSpeed,odometry_wheelSpeed_fl,odometry_wheelSpeed_fr,odometry_wheelSpeed_ml,odometry_wheelSpeed_mr,odometry_wheelSpeed_rl,odometry_wheelSpeed_rr,status_doorIsOpen,status_gridIsAvailable,status_haltBrakeIsActive,status_parkBrakeIsActive,temperature_ambient,traction_brakePressure,traction_tractionForce
"2019-05-13T03:10:23Z",1557717023,27031.15,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,0,0,1,293.15,245000,0
"2019-05-13T03:10:24Z",1557717024,27857.47,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,0,0,1,293.15,244769,0
"2019-05-13T03:10:25Z",1557717025,27488.77,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,0,0,1,293.15,244890.6,0
"2019-05-13T03:10:26Z",1557717026,26904.38,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,0,0,1,293.15,244282.2,0
"2019-05-13T03:10:27Z",1557717027,27505.89,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,0,0,1,293.15,244166.7,0
"2019-05-13T03:10:28Z",1557717028,27289.61,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,0,0,1,293.15,244058.3,0
"2019-05-13T03:10:29Z",1557717029,26986.68,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,0,0,1,293.15,244166.7,0
"2019-05-13T03:10:30Z",1557717030,27349.3,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,0,0,1,293.15,244166.7,0
"2019-05-13T03:10:31Z",1557717031,27270.65,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,0,0,1,293.15,244166.7,0
"2019-05-13T03:10:32Z",1557717032,27283.11,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,0,0,1,293.15,244166.7,0
"2019-05-13T03:10:33Z",1557717033,27043.26,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.007603414,0,0,0,0,0,0,0,1,0,0,1,293.15,243440.6,0
"2019-05-13T03:10:34Z",1557717034,27065.67,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,0,0,1,293.15,244166.7,0
"2019-05-13T03:10:35Z",1557717035,27478.77,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,0,0,1,293.15,243333.3,0
"2019-05-13T03:10:36Z",1557717036,26608.38,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,0,0,1,293.15,244058.3,0
"2019-05-13T03:10:37Z",1557717037,26725.89,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,0,0,1,293.15,244166.7,0
"2019-05-13T03:10:38Z",1557717038,27434.28,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,0,0,1,293.15,244166.7,0
"2019-05-13T03:10:39Z",1557717039,26420.92,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,0,0,1,293.15,244059.4,0
"2019-05-13T03:10:40Z",1557717040,26680.5,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244166.7,0
"2019-05-13T03:10:41Z",1557717041,27259.14,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244166.7,0
"2019-05-13T03:10:42Z",1557717042,26668.49,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244065.7,0
"2019-05-13T03:10:43Z",1557717043,26919.49,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243333.3,0
"2019-05-13T03:10:44Z",1557717044,27147.3,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243333.3,0
"2019-05-13T03:10:45Z",1557717045,27257.54,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243333.3,0
"2019-05-13T03:10:46Z",1557717046,27273.08,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243432.3,0
"2019-05-13T03:10:47Z",1557717047,26916.69,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244065.7,0
"2019-05-13T03:10:48Z",1557717048,27537.37,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244065.7,0
"2019-05-13T03:10:49Z",1557717049,27574.03,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243333.3,0
"2019-05-13T03:10:50Z",1557717050,26950.18,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244074.1,0
"2019-05-13T03:10:51Z",1557717051,28006.12,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244066.7,0
"2019-05-13T03:10:52Z",1557717052,27738.11,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244066.7,0
"2019-05-13T03:10:53Z",1557717053,27298.96,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243333.3,0
"2019-05-13T03:10:54Z",1557717054,27791.13,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244066.7,0
"2019-05-13T03:10:55Z",1557717055,27562.65,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243333.3,0
"2019-05-13T03:10:56Z",1557717056,27685.52,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244066.7,0
"2019-05-13T03:10:57Z",1557717057,27748.46,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243333.3,0
"2019-05-13T03:10:58Z",1557717058,27615.89,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243425.9,0
"2019-05-13T03:10:59Z",1557717059,27950.62,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243333.3,0
"2019-05-13T03:11:00Z",1557717060,27314.31,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244075,0
"2019-05-13T03:11:01Z",1557717061,27281.17,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244075,0
"2019-05-13T03:11:02Z",1557717062,27922.67,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243333.3,0
"2019-05-13T03:11:03Z",1557717063,27098.54,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243333.3,0
"2019-05-13T03:11:04Z",1557717064,27352.19,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244075,0
"2019-05-13T03:11:05Z",1557717065,27699.17,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244166.7,0
"2019-05-13T03:11:06Z",1557717066,27403.12,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243433.3,0
"2019-05-13T03:11:07Z",1557717067,27560.97,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244074.1,0
"2019-05-13T03:11:08Z",1557717068,27781.16,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243425.9,0
"2019-05-13T03:11:09Z",1557717069,27846.01,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244068.6,0
"2019-05-13T03:11:10Z",1557717070,27991.33,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244075,0
"2019-05-13T03:11:11Z",1557717071,27581.16,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243333.3,0
"2019-05-13T03:11:12Z",1557717072,28376.06,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243417.5,0
"2019-05-13T03:11:13Z",1557717073,28203.48,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243425,0
"2019-05-13T03:11:14Z",1557717074,27185.36,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243333.3,0
"2019-05-13T03:11:15Z",1557717075,28260.94,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244075,0
"2019-05-13T03:11:16Z",1557717076,28105.89,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244083.3,0
"2019-05-13T03:11:17Z",1557717077,27302.72,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,242591.7,0
"2019-05-13T03:11:18Z",1557717078,28098.5,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,244075,0
"2019-05-13T03:11:19Z",1557717079,28015.25,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,243333.3,0
"2019-05-13T03:11:20Z",1557717080,27636.38,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,251750,0
"2019-05-13T03:11:21Z",1557717081,27695.96,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,1,1,0,1,293.15,242415.8,0
"2019-05-13T03:11:22Z",1557717082,28006.88,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0,0,0,0,0,0,0,0,1,0,0,293.15,240833.3,3.648008
"2019-05-13T03:11:23Z",1557717083,33490.18,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0.05757671,0,0,0,0,0,0,0,1,0,0,293.15,243333.3,17835.67
"2019-05-13T03:11:24Z",1557717084,29006.58,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,-0.02412266,0,0,0,0,0,0,0,1,0,0,293.15,243425,10017.35
"2019-05-13T03:11:25Z",1557717085,35589.3,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0.03646806,0,0,0,0,0,0,0,1,0,0,293.15,243425,23381.3
"2019-05-13T03:11:26Z",1557717086,41853.26,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,0.2387508,0,0,0,0,0,0,0,1,0,0,293.15,4500,23450.89
"2019-05-13T03:11:27Z",1557717087,50115.92,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,-0,1.107316,1.087522,1.087522,1.087522,1.087522,1.087522,1.087522,0,1,0,0,293.15,0,15624.99
"2019-05-13T03:11:28Z",1557717088,53874.95,NaN,NaN,NaN,NaN,"-",NaN,"-",0.01745329,-0,1.789725,1.769803,1.769803,1.769803,1.769803,1.769803,1.769803,0,1,0,0,293.15,0,13027.56
"2019-05-13T03:11:29Z",1557717089,52727.4,NaN,NaN,NaN,NaN,"-",NaN,"-",0.02617994,-0,2.25797,2.227973,2.227973,2.227973,2.227973,2.227973,2.227973,0,1,0,0,293.15,0,10051.72
"2019-05-13T03:11:30Z",1557717090,48437.54,NaN,NaN,NaN,NaN,"-",NaN,"-",0.02617994,-0,2.600089,2.553863,2.553863,2.553863,2.553863,2.553863,2.553863,0,1,0,0,293.15,0,7632.54
"2019-05-13T03:11:31Z",1557717091,45282.82,NaN,NaN,NaN,NaN,"-",NaN,"-",0.02617994,0.008726646,2.840012,2.786437,2.786437,2.786437,2.770985,2.786437,2.786437,0,1,0,0,293.15,0,5811.844
"2019-05-13T03:11:32Z",1557717092,45224.96,NaN,NaN,NaN,NaN,"-",NaN,"-",0.02617994,0.01649336,3.045368,2.99069,2.99069,2.99069,2.99069,2.99069,2.99069,0,1,0,0,293.15,0,5507.369
"2019-05-13T03:11:33Z",1557717093,44553.38,NaN,NaN,NaN,NaN,"-",NaN,"-",0.02617994,0.01745329,3.210116,3.149647,3.149647,3.149647,3.149647,3.134057,3.149647,0,1,0,0,293.15,0,4973.736
"2019-05-13T03:11:34Z",1557717094,44804.42,NaN,NaN,NaN,NaN,"-",NaN,"-",0.02617994,0.007845167,3.349821,3.274652,3.274652,3.274652,3.274652,3.274652,3.274652,0,1,0,0,293.15,0,4749.975
"2019-05-13T03:11:35Z",1557717095,55644.48,NaN,NaN,NaN,NaN,"-",NaN,"-",0.02617994,0.01745329,3.528991,3.460981,3.462891,3.460981,3.460981,3.460981,3.459071,0,1,0,0,293.15,0,7033.274
"2019-05-13T03:11:36Z",1557717096,55412.06,NaN,NaN,NaN,NaN,"-",NaN,"-",0.02617994,0.008726646,3.794908,3.735478,3.735478,3.71987,3.735478,3.735478,3.735478,0,1,0,0,293.15,0,6907.467
"2019-05-13T03:11:37Z",1557717097,41744.59,NaN,NaN,NaN,NaN,"-",NaN,"-",0.02617994,0.01840372,3.943133,3.864738,3.864738,3.862847,3.864738,3.862847,3.864738,0,1,0,0,293.15,0,3464.971
"2019-05-13T03:11:38Z",1557717098,28090.28,NaN,NaN,NaN,NaN,"-",NaN,"-",0.02617994,0.02617994,3.908212,3.802203,3.835015,3.817654,3.817654,3.802203,3.817654,0,1,0,0,293.15,0,-7.853536
"2019-05-13T03:11:39Z",1557717099,25345.8,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.01745329,3.742469,3.647993,3.647993,3.647993,3.647993,3.647993,3.647993,0,1,0,0,293.15,0,-1417.686
"2019-05-13T03:11:40Z",1557717100,21442.09,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,3.611212,3.522569,3.522569,3.520833,3.520833,3.522569,3.522569,0,1,0,0,293.15,0,-2064.637
"2019-05-13T03:11:41Z",1557717101,20776.04,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726646,0.008726646,3.356591,3.281809,3.281809,3.264448,3.264448,3.264448,3.281809,0,1,0,0,293.15,0,-2505.936
"2019-05-13T03:11:42Z",1557717102,24775.06,NaN,NaN,NaN,NaN,"-",NaN,"-",0.02617994,-0.0550313,3.099859,3.058102,3.004247,3.025151,2.986886,3.021608,3.025151,0,1,0,0,293.15,0,-1923.53
"2019-05-13T03:11:43Z",1557717103,27558.94,NaN,NaN,NaN,NaN,"-",NaN,"-",0.09686577,-0.3883357,2.875575,3.082791,2.770291,2.926541,2.680013,2.837999,2.837999,0,1,0,0,293.15,0,-836.4031
"2019-05-13T03:11:44Z",1557717104,35428.83,NaN,NaN,NaN,NaN,"-",NaN,"-",0.2821325,-0.7979646,2.657935,3.344271,2.788715,2.821528,2.279514,2.661458,2.572743,0,1,0,0,293.15,0,905.7731
"2019-05-13T03:11:45Z",1557717105,29605.07,NaN,NaN,NaN,NaN,"-",NaN,"-",0.516792,-0.8290314,2.609494,3.42066,2.868924,2.851562,2.278646,2.6625,2.363542,0,1,0,0,293.15,0,173.8333
"2019-05-13T03:11:46Z",1557717106,29367.39,NaN,NaN,NaN,NaN,"-",NaN,"-",0.6292784,-0.7669849,2.577307,3.226172,2.740061,2.792144,2.273221,2.583811,2.132422,0,1,0,0,293.15,0,-17.22072
"2019-05-13T03:11:47Z",1557717107,24739.99,NaN,NaN,NaN,NaN,"-",NaN,"-",0.6632251,-0.6710791,2.494993,2.980686,2.564019,2.650825,2.216797,2.442492,1.975477,0,1,0,0,293.15,0,-1986.088
"2019-05-13T03:11:48Z",1557717108,29022.58,NaN,NaN,NaN,NaN,"-",NaN,"-",0.6370451,-0.6448119,2.354908,2.739692,2.39247,2.494727,2.095421,2.288303,1.888997,0,1,0,0,293.15,0,-35.05175
"2019-05-13T03:11:49Z",1557717109,18152.39,NaN,NaN,NaN,NaN,"-",NaN,"-",0.6273586,-0.592452,2.167055,2.489095,2.180415,2.280762,1.939269,2.109061,1.729026,0,1,0,0,293.15,0,-5500.178
"2019-05-13T03:11:50Z",1557717110,19199.07,NaN,NaN,NaN,NaN,"-",NaN,"-",0.5838038,-0.4345694,1.895767,2.032828,1.859217,1.946023,1.741197,1.826249,1.513749,0,1,0,0,293.15,0,-5632.26
"2019-05-13T03:11:51Z",1557717111,19970.81,NaN,NaN,NaN,NaN,"-",NaN,"-",0.5051855,-0.2424262,1.46314,1.487207,1.417763,1.454395,1.400401,1.417763,1.176617,0,1,0,0,293.15,0,-6872.32
"2019-05-13T03:11:52Z",1557717112,21182.33,NaN,NaN,NaN,NaN,"-",NaN,"-",0.4354509,-0.06805021,0.9269288,0.9130147,0.9130147,0.9130147,0.8956536,0.9130147,0.7758794,0,1,0,0,293.15,47424.24,-10963.75
"2019-05-13T03:11:53Z",1557717113,28432.21,NaN,NaN,NaN,NaN,"-",NaN,"-",0.4014257,-0.008726646,0.1703287,0,0,0,0,0,0,0,1,0,0,293.15,88232.32,-22.90605
"2019-05-13T03:11:54Z",1557717114,27330.98,NaN,NaN,NaN,NaN,"-",NaN,"-",0.3926991,-0.0008904741,-0.001916412,0,0,0,0,0,0,0,1,0,0,293.15,243333.3,-1.408439
"2019-05-13T03:11:55Z",1557717115,27243.89,NaN,NaN,NaN,NaN,"-",NaN,"-",0.3926991,-0.008726646,-0.001916412,0,0,0,0,0,0,0,1,0,0,293.15,242752.5,-2.601404
"2019-05-13T03:11:56Z",1557717116,28379.22,NaN,NaN,NaN,NaN,"-",NaN,"-",0.3926991,-0.008726646,0,0,0,0,0,0,0,0,1,0,0,293.15,240000,-6.907523
"2019-05-13T03:11:57Z",1557717117,27877.37,NaN,NaN,NaN,NaN,"-",NaN,"-",0.3926991,-0.008726646,0,0,0,0,0,0,0,0,1,0,0,293.15,239258.3,1.017378
"2019-05-13T03:11:58Z",1557717118,27929.03,NaN,NaN,NaN,NaN,"-",NaN,"-",0.3926991,-0.008726646,0,0,0,0,0,0,0,0,1,0,0,293.15,241666.7,-2.090291
"2019-05-13T03:11:59Z",1557717119,27847.03,NaN,NaN,NaN,NaN,"-",NaN,"-",0.3926991,-0.008726646,0,0,0,0,0,0,0,0,1,0,0,293.15,240833.3,-12.30243
"2019-05-13T03:12:00Z",1557717120,28117.06,NaN,NaN,NaN,NaN,"-",NaN,"-",0.3926991,-0.008726646,0,0,0,0,0,0,0,0,1,0,0,293.15,240833.3,1.447309
"2019-05-13T03:12:01Z",1557717121,28097.42,NaN,NaN,NaN,NaN,"-",NaN,"-",0.3926991,-0.008726646,0,0,0,0,0,0,0,0,1,0,0,293.15,240000,-4.91977
"2019-05-13T03:12:02Z",1557717122,27403.92,NaN,NaN,NaN,NaN,"-",NaN,"-",0.3926991,-0.008726646,0,0,0,0,0,0,0,0,1,0,0,293.15,240000,-4.635809
"2019-05-13T03:12:03Z",1557717123,31157.45,NaN,NaN,NaN,NaN,"-",NaN,"-",0.3926991,-0.008726646,0.01107443,0,0,0,0,0,0,0,1,0,0,293.15,66666.66,11008.31
"2019-05-13T03:12:04Z",1557717124,37754,NaN,NaN,NaN,NaN,"-",NaN,"-",0.3918176,-0.008726646,0.4264941,0,0,0,0,0,0,0,1,0,0,293.15,0,13477.86
"2019-05-13T03:12:05Z",1557717125,43529.81,NaN,NaN,NaN,NaN,"-",NaN,"-",0.3403392,0.01834377,0.9777874,0.9784005,0.9784005,0.9784005,0.9784005,0.9784005,0.8742338,0,1,0,0,293.15,0,13024.96
"2019-05-13T03:12:06Z",1557717126,49796.2,NaN,NaN,NaN,NaN,"-",NaN,"-",0.2695661,0.06108652,1.502694,1.480219,1.480219,1.480219,1.480219,1.49758,1.374143,0,1,0,0,293.15,0,12214.63
"2019-05-13T03:12:07Z",1557717127,58372.28,NaN,NaN,NaN,NaN,"-",NaN,"-",0.1823781,0.1317812,1.997953,1.950878,1.989108,1.935271,1.971747,1.989108,1.883187,0,1,0,0,293.15,0,13096.69
"2019-05-13T03:12:08Z",1557717128,64037.67,NaN,NaN,NaN,NaN,"-",NaN,"-",0.08653925,0.1665335,2.520582,2.461842,2.531286,2.460395,2.531286,2.496564,2.444481,0,1,0,0,293.15,0,12768.62
"2019-05-13T03:12:09Z",1557717129,66654.89,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,0.1745329,3.022778,2.944638,3.048804,2.927276,3.016011,2.996721,2.965857,0,1,0,0,293.15,0,11761.84
"2019-05-13T03:12:10Z",1557717130,54071.6,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363323,0.1299398,3.415336,3.327865,3.39349,3.325955,3.399219,3.343316,3.397309,0,1,0,0,292.343,0,7246.667
"2019-05-13T03:12:11Z",1557717131,55995.99,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363323,0.06981317,3.769068,3.710525,3.745247,3.677713,3.727886,3.641081,3.727886,0,1,0,0,292.15,0,6743.819
"2019-05-13T03:12:12Z",1557717132,54300.58,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.02617994,0.05235988,4.197556,4.118803,4.153525,4.103371,4.136164,4.087939,4.134235,0,1,0,0,292.957,0,6011.981
"2019-05-13T03:12:13Z",1557717133,28036.04,398.9936,0.7856776,0.8269721,0.1484876,"-",NaN,"-",-0.01745329,0.0426733,4.472213,4.387478,4.418381,4.383659,4.40293,4.331576,4.40293,0,1,0,0,292.3454,0,91.26227
"2019-05-13T03:12:14Z",1557717134,28568.11,394.7842,0.6736656,0.8269724,0.1484876,"-",NaN,"-",-0,0.02617994,4.663232,4.607711,4.607711,4.571135,4.59035,4.56928,4.604002,0,1,0,0,292.15,0,-22.71043
"2019-05-13T03:12:15Z",1557717135,22765.82,392.7575,0.551595,0.826973,0.1484878,"-",NaN,"-",-0,0.0009504268,4.740065,4.667002,4.667002,4.649641,4.651532,4.616809,4.668893,0,1,0,0,292.15,0,-859.6578
"2019-05-13T03:12:16Z",1557717136,6035.258,395.2271,0.5124087,0.8269737,0.148488,"-",NaN,"-",0.008726646,0.009686577,4.647303,4.565527,4.569347,4.563618,4.534625,4.551986,4.550076,0,1,0,0,292.15,0,-4891.692
"2019-05-13T03:12:17Z",1557717137,-13812.19,396.959,0.5233044,0.8269745,0.1484882,"-",NaN,"-",0.008726646,0.01745329,4.258244,4.174015,4.174015,4.139293,4.156654,4.156654,4.156654,0,1,0,0,292.15,0,-10870.74
"2019-05-13T03:12:18Z",1557717138,-9751.682,398.5554,0.5269921,0.8269753,0.1484885,"-",NaN,"-",0.008726646,0.01745329,3.7068,3.631523,3.631523,3.598692,3.614162,3.616053,3.614162,0,1,0,0,292.15,0,-11289
"2019-05-13T03:12:19Z",1557717139,6416.277,400.2607,0.5083346,0.8269762,0.1484888,"-",NaN,"-",0.008726646,0.01745329,3.237712,3.159372,3.159372,3.14201,3.159372,3.159372,3.143764,0,1,0,0,292.15,0,-7328.667
"2019-05-13T03:12:20Z",1557717140,50649.57,399.1252,0.4634671,0.826977,0.148489,"-",NaN,"-",0.008726646,0.05331981,3.292756,3.203244,3.239877,3.220606,3.222515,3.205154,3.203244,0,1,0,0,292.15,3241.667,6185.471
"2019-05-13T03:12:21Z",1557717141,48273.05,399.8762,0.4472713,0.8269778,0.1484892,"-",NaN,"-",-0.04553408,0.3877741,3.530291,3.401424,3.67542,3.324417,3.588615,3.480667,3.484448,0,1,0,0,292.15,0,5395.464
"2019-05-13T03:12:22Z",1557717142,55111.26,402.4347,0.4451028,0.8269785,0.1484894,"-",NaN,"-",-0.2549926,0.7349582,3.563998,3.624458,4.249457,3.18661,3.796159,3.445117,3.622548,0,1,0,0,292.15,0,6863.611
"2019-05-13T03:12:23Z",1557717143,51144.25,403.3793,0.2915994,0.8269793,0.1484893,"-",NaN,"-",-0.4644131,0.7941248,3.715828,3.827373,4.521818,3.269927,4.018345,3.358623,3.825482,0,1,0,0,292.15,0,5938.794
"2019-05-13T03:12:24Z",1557717144,44553.69,403.6917,6.104278,0.8269802,0.148489,"-",NaN,"-",-0.5585054,0.6594607,3.877192,3.90525,4.457061,3.509689,4.115456,3.243656,3.870528,0,1,0,0,292.15,0,4461.938
"2019-05-13T03:12:25Z",1557717145,39064.39,403.8956,5.844293,0.826981,0.1484882,"-",NaN,"-",-0.4790929,0.434587,4.044955,3.895833,4.277778,3.793403,4.104167,3.345486,3.987847,0,1,0,0,292.15,0,2770.13
"2019-05-13T03:12:26Z",1557717146,27790.83,405.3655,5.508937,0.8269817,0.1484872,"-",NaN,"-",-0.3568421,0.2860785,3.937793,3.808475,4.04775,3.756392,3.962835,3.463144,3.928113,0,1,0,0,292.15,0,7.15882
"2019-05-13T03:12:27Z",1557717147,28764.87,405.1078,5.290467,0.8269821,0.148486,"-",NaN,"-",-0.2259424,0.1299493,3.842952,3.722616,3.823,3.703364,3.805639,3.550895,3.809421,0,1,0,0,292.15,0,22.00207
"2019-05-13T03:12:28Z",1557717148,28500.65,406.076,5.201393,0.8269825,0.1484849,"-",NaN,"-",-0.1308997,0.08726646,3.764547,3.652683,3.718621,3.649176,3.70126,3.546763,3.753343,0,1,0,0,292.15,0,-9.760774
"2019-05-13T03:12:29Z",1557717149,48231.7,406.2956,5.168612,0.8269829,0.1484838,"-",NaN,"-",-0.06981317,0.04363323,3.841403,3.750098,3.78482,3.750098,3.767459,3.680653,3.817632,0,1,0,0,292.15,0,4905.11
"2019-05-13T03:12:30Z",1557717150,57967.04,406.69,5.178131,0.8269833,0.1484828,"-",NaN,"-",-0.02617994,0.01745329,4.061903,3.9764,3.980219,3.9764,3.978309,3.960948,3.980219,0,1,0,0,292.15,0,6781.65
"2019-05-13T03:12:31Z",1557717151,59451.16,407.5731,5.207177,0.8269836,0.1484818,"-",NaN,"-",-0.007862622,0.00959067,4.312288,4.230342,4.230342,4.2147,4.228623,4.228623,4.249422,0,1,0,0,292.15,0,6867.284
